filename,Invoice No,Date,Total Amount,Vendor
Template1_Instance103.jpg,IN123456700007007,,Date: 06-Sep-02,Vendor: TH
Template1_Instance1.jpg,INOG,,Date: 25-Nov-99,Total Quantity: ial material
Template1_Instance101.jpg,IN12345670,,Date: 06-Sep-17,Total Invoice No: 12345669
Template1_Instance0.jpg,IN12345670,,Date: 20-Mar-08,Total : 734.33
Template1_Instance104.jpg,IN12345670,,Date: 12-Apr-2014,Total : 647.37
Template1_Instance10.jpg,IN12345670,,Date: 20-Jun-95,Final Date: 12-Mar-95
Template1_Instance106.jpg,IN1234567000070007,,Date: 11-Mar-15,Invoice No: 05-Mar-15
Template1_Instance105.jpg,IN1234567000070007,,Date: 08-May-06,Total: 500 $85.88
Template1_Instance102.jpg,INOGAAMFCO376K124,,Date: 29-Mar-08,Total Total: 20.83
Template1_Instance109.jpg,12345670 00070007,03-Jan-05,748.38,"AAMFCO, Markville, AK 58294, Total in : $3751, Vendor: AAMFCO, Markville, AK 58294, Vendor: AAMFCO, OG"
Template1_Instance107.jpg,IN12345670,,Date: 11-May-13,Total Invoice: 312.12
Template1_Instance100.jpg,12345670,14-Aug-09,965.24,melvindo@example.net
Template1_Instance108.jpg,IN12345670,,Date: 22-May-13,Total Invoice: 12345670
Template1_Instance120.jpg,IN12345670,,Date: 13-Jul-07,Total : 757.26
Template1_Instance125.jpg,IN12345670,,Date: 03-Jul-2016,Vendor: Bank of Canada - EMS
Template1_Instance123.jpg,IN18742862,,Date: 21-Feb-2018,Total Invoice: 232.64
Template1_Instance113.jpg,IN12345670,,Subdivision: 97,Date: 22-Jun-28
Template1_Instance122.jpg,IN12345670,,Date: 17-Aug-2007,Total Date: 1104.03
Template1_Instance110.jpg,12345670,10-Mar-2019,873.13,ACE Bank
Template1_Instance115.jpg,IN1234567000070007,,Date: 20-Aug-2001,Total Money: 46.028
Template1_Instance117.jpg,12345670,21-Oct-2019,43.96,EMS (Visa & Pay) -
Template1_Instance121.jpg,INSBINBB250,,Date: 03-Apr-02,Total: 323.05
Template1_Instance116.jpg,IN1234567000070007,,Date: 18-Dec-1997,Total Occupation: 590.93
Template1_Instance112.jpg,IN1234567000070007,,Date: 21-Feb-2020,Total Sum: 730.72
Template1_Instance118.jpg,IN12345670,,Invoice No: OG@AAMFCO376,Invoice No: SBININBB250
Template1_Instance12.jpg,INSBININBB250,,Date: 18-Mar-2001,Total : 234.82
Template1_Instance111.jpg,IN12345670,,Date: 18-May-09,Total TAX: 614.49
Template1_Instance119.jpg,IN12345670,,Date: 06-Jun-16,Total Across All Payments: 649.68
Template1_Instance114.jpg,INAAMFCO376K124,,Date: 14-Oct-2021,Date: 14-Oct-2021
Template1_Instance124.jpg,IN1234567000070007,,Date: 28-Dec-10,Vendor: State Bank of England
Template1_Instance127.jpg,IN12345670,,Date: 14-Feb-04,Total: 633.36
Template1_Instance139.jpg,IN12345670,,Date: 02-Jul-04,Total Sum: 719.93
Template1_Instance132.jpg,IN020-A-21,,Total : 76,Vendor: SUB
Template1_Instance135.jpg,12345670 00070007,10-Aug-11,67,OG)
Template1_Instance14.jpg,IN14081977,,na: 14081977,nasda
Template1_Instance140.jpg,IN12345670,,Date: 17-Jan-2019,Total COST: 159.97
Template1_Instance126.jpg,IN1234567000070007,,dta: 03-Jul-22,dt: 21-Jul-16
Template1_Instance129.jpg,IN12345670,,Total : 26-Dec-2019,Total Invoice: 1178.96
Template1_Instance134.jpg,IN123456700007004,,Date: 01-Jun-04,Total : 995.90
Template1_Instance141.jpg,IN12345670,,Date: 24-Aug-94,Total Total : 622.53
Template1_Instance137.jpg,IN12345670,,Date: 23-May-17,Vendor: Amazon.com/ . VAT ID: 0070007
Template1_Instance128.jpg,IN12345670,,Date: 04-Dec-99,Total Difficulty: 18-Dec-99
Template1_Instance13.jpg,IN12345670,,Date: 19-Feb-93,Total Total: 284.5
Template1_Instance133.jpg,IN-PD10-A-08,,Total TAX: 61.21,Vendor: EMS
Template1_Instance130.jpg,IN123456700007001,,Date: 16-Apr-05,Total : 1355.67
Template1_Instance138.jpg,IN12345670,,Date: 24-Aug-2020,Vendor: elias.com - Invoice No: 17955135
Template1_Instance136.jpg,IN12345670,,Date: 26-Dec-15,Total Sum: 168.44
Template1_Instance131.jpg,INOGAAMFCO376K124,,Date: 12-Dec-94,Total Capacity: 310.42
Template1_Instance146.jpg,IN12345670,,Date: 22-Oct-2002,Total : 37.60
Template1_Instance154.jpg,IN10345670,,Date: 15-Jun-2009,Total Sum: 316.95
Template1_Instance155.jpg,IN25-J-2018,,Date: 25-Jul-16,Total Total: $159.50
Template1_Instance158.jpg,IN12345670,,Date: 04-Apr-97,Total Invoice No: 9314
Template1_Instance15.jpg,IN18212245,,Date: 21-Jul-95,Total Payment: 835.83
Template1_Instance156.jpg,IN1893372,,Date: 09-Nov-1995,Total Sum: 810.02
Template1_Instance149.jpg,IN12345670,,SKU: 15872208,dated: 22-jan-01
Template1_Instance151.jpg,IN1234567000070007,,Date: 03-Apr-2019,Total : 480.87
Template1_Instance144.jpg,IN12345670,,Date: 02-May-2018,E-Mail: melvindo@example.net
Template1_Instance142.jpg,IN12345670,,Date: 22-Jul-2014,Total : 03-May-95
Template1_Instance143.jpg,12345668,15-Nov-2012,630.8,"SUBBANK, Raf CAMP."
Template1_Instance153.jpg,INOGAAMFCO376K124,,Date: 08-Feb-94,Total Value: 369.01
Template1_Instance157.jpg,IN12345670,,Date: 13-Mar-02,Vendor: Ashley Bailey -
Template1_Instance150.jpg,VSBECOMMERCIALINVOICESGOG3345670,,: 22-Apr-2018 Date: 23-May-2012 Total Amount: 23.10,Vendor: Timothy Mission  Total Amount: 238.18
Template1_Instance148.jpg,IN12345670,,Date: 26-Mar-09,Total Emol: 180.28
Template1_Instance152.jpg,IN12735668,,Date: 10-Dec-18,Total Total: 187.90
Template1_Instance145.jpg,IN134-074-02200D19-M-02,,Total Value: 515.97,Vendor: SUBATOOL (GSSIN: 12345670) - 134074-0037
Template1_Instance147.jpg,IN1234567000070007,,Date: 23-Jul-2000,Total Date: 30-Jul-2000
Template1_Instance172.jpg,12345670,04-Jun98,750.48,"Expedia, Invoice No: 12345670, Date: 03-May-98, Invoice No: 12345670, Date: 12-Jun-98, Invoice No: 1234564, Invoice No: 121254, Invoice No: 121258, Date: 12 : :"
Template1_Instance162.jpg,IN12345670,,Date: 19-Aug-95,Total Cost Per Unit (%): 490.48
Template1_Instance170.jpg,IN12345670,,Date: 22-Dec-97,Total : 604.06
Template1_Instance173.jpg,IN12345670,,Date: 13-May-2004,Total Coût: 608.44
Template1_Instance17.jpg,IN1234567000070070007,,Date: 04-Oct-18,Total TOTAL: 205.29
Template1_Instance164.jpg,IN1234567000070007,,Date: 11-Jul-2018,Total : 613.64
Template1_Instance161.jpg,INSBININBB250,,Date: 16-Dec-2005,Total - Total: 630.20
Template1_Instance166.jpg,IN12345670,,419,Date: 03-Feb-99
Template1_Instance171.jpg,IN12345670,,Date: 04-May-05,Total: 98.98
Template1_Instance168.jpg,IN12345670,,Date: 29-Jul-2000,Total Invoice: 328.29
Template1_Instance163.jpg,INSBININBB250,,Date: 01-Dec-2006 Total amount: 491.09,Vendor: CFTC
Template1_Instance165.jpg,IN123456700007007,,Date: 29-Aug-21,Total Pay: 176.25
Template1_Instance160.jpg,01-Dec-1993,31-Aug-14,$104.044,"State Bank of England (STP) - MG@AAMFCO376K124, Total Amount: $24.44, Vendor: State Bank of England -"
Template1_Instance159.jpg,INOGAAMFCO376K124,,Date: 25-Jan-94,Total - 8239.38
Template1_Instance175.jpg,IN12345670,,Date: 10-Sep-16,No: OG
Template1_Instance167.jpg,IN12345670,,Date: 04-Nov-2021,Total: 1083.48
Template1_Instance16.jpg,IN1234567000070007,,Date: 05-Jul-02,Total TAX: 1368.11
Template1_Instance174.jpg,IN12345670,,Date: 03-Apr-97,Total : 3424
Template1_Instance169.jpg,IN12345670,,007,Date: 24-Feb-13
Template1_Instance187.jpg,IN12345670,,Date: 10-May-2002,Total: 660.34
Template1_Instance176.jpg,IN12345670,,Date: 17-Jul-2016,Total Value: 522.11
Template1_Instance18.jpg,IN12345639,,Date: 10-Apr-94,Total: 1191.29
Template1_Instance186.jpg,LI11-J-08,,: 14-May-08,Total : 407.92
Template1_Instance181.jpg,INSBINBB250,,Date: 11-Jan-97,Total Invoice: Invoice No: 12345670
Template1_Instance180.jpg,IN1234567000070007,,Date: 10-Mar-96,Total Price: 603.15
Template1_Instance184.jpg,12345670-0070007,14-Apr-21,228.17,"SUZONBANK - 16424, Timothy Mission, Markville, AK 58214, Vendor: SUZONBANK"
Template1_Instance190.jpg,IN12345670,,Date: 11-Apr-2011,Total Stub: 86.48
Template1_Instance189.jpg,INAAMFCO376K124,,Date: 29-Apr-2012,Total : 134.41
Template1_Instance179.jpg,ININVOICE,,Date: 15-Apr-93,Total Revenue: 29-Jul-2004
Template1_Instance188.jpg,IN12345670,,Date: 07-Nov-05,Total Valuation: 3.00 $63.20
Template1_Instance185.jpg,IN12345670,,Date: 30-Jul-2021,Total : 727.39
Template1_Instance191.jpg,IN12345670,,Târgu: 12465670,Vendor: mlsc. cada. 12-Nov-20
Template1_Instance183.jpg,ID09-M-08,,Total Value: $70.75,Vendor: AAMFCO376K124
Template1_Instance177.jpg,IN12345670,,Date: 14-Apr-09,Total : 535.57
Template1_Instance19.jpg,IN63-03-2019,,Date: 22-May-2022,Date: 22-Jun-20
Template1_Instance178.jpg,12345670 00070007,25-May-2004,832.89,State Bank of Europe
Template1_Instance182.jpg,IN11943069,,Expire Date: 03-Nov-97,Vendor: rachel Gonzalez
Template1_Instance22.jpg,IN12345670,,Date: 07-Dec-99,Total : 916.41
Template1_Instance25.jpg,IN12345670,,Date: 19-Apr-11,Vendor:Alexis Burgess
Template1_Instance27.jpg,IN12345670,,Date: 18-Apr-02,Total: 540.78
Template1_Instance192.jpg,IN12345670,,Date: 19-Jan-97,Date: 14-Sep-97
Template1_Instance28.jpg,ID01-N-04,,Total : $3.39,Vendor: Swift
Template1_Instance2.jpg,IN12345670,,Date: 19-Jul-2016,Total : 106.84
Template1_Instance26.jpg,IN28-J-99,,TAX: '$17.08,Vendor: ' Invoice No: OG-AMFCO376561
Template1_Instance197.jpg,IN12345671,,00,Date: 21-Dec-21
Template1_Instance199.jpg,IN12345670,,Date: 25-May-04,Total: 1092.74
Template1_Instance196.jpg,IN12345670,,Date: 19-Aug-2016,Last Modified: 16-May-2008
Template1_Instance23.jpg,IN1234567000070007,,Date: 03-Feb-97,Total Coût: 46.42
Template1_Instance24.jpg,IN12345670,,Date: 31-May-99,Invoice No: 12349190
Template1_Instance193.jpg,IN12345670,,Date: 29-Jul-98,Total Oel: 94.07
Template1_Instance195.jpg,IN12345670,,Date: 04-May-2019,Total Invoiced: 865.79
Template1_Instance20.jpg,INSWIV-0037-0075,,Date: 17-Jun-2017,Total: 1071.89
Template1_Instance198.jpg,22-J-93T12-J-93TAXIN123456700007003,,Fraction: 33.94,Vendor:
Template1_Instance194.jpg,IN12345670,,Date: 06-Nov-1996,Gene Barber
Template1_Instance21.jpg,12345670,11-Mar-16,728.05,"Visa, Mastercard, American Express, Discover, AMEX, COMMERCIAL INVOICE Date: 11-Mar-2016, Date: 11-Mar-2016, Date: 11-Mar-2016, Total Sum: 728.05, Vendor:"
Template1_Instance4.jpg,IN16424,,Date: 27-Feb-2016 Invoice No: OG,AVAILABLE AILLEY: 88345670
Template1_Instance38.jpg,IN12345670,,Date: 09-Nov-99,Total CASH : 39.99
Template1_Instance41.jpg,IN12345670,,Date: 09-Jan-05,Vendor: AAMFCO: 11870590
Template1_Instance39.jpg,IN12345670,,Date: 18-May-2022,Total Payment:
Template1_Instance34.jpg,IN123456700007007004,,Date: 04-Oct-1996,Invoice No: 12345670
Template1_Instance33.jpg,IN1234567000070007,,Date: 28-Jun-14,Total Sum: 1129.93
Template1_Instance32.jpg,IN12345670,,Date: 21-Mar-05,Total : 398.02
Template1_Instance3.jpg,I16424-J-2018,,Date: 21-Jan-2018,Total Amount: 516.46
Template1_Instance30.jpg,IN12345670,,Date: 05-Jun-97,Total Tread of: 1325.54
Template1_Instance40.jpg,12345670 00070007,29-Feb-08,747.09,Yvonne Wright
Template1_Instance36.jpg,INOGAAMFCO37670,,Date: 01-Jul-2013,Total : 635.54
Template1_Instance44.jpg,INOGAAMFCO376K124,,Date: 30-Aug-2014,Total : 314.79
Template1_Instance43.jpg,IN12345670,,Date: 17-May-19,Total Emolument: 1218.52
Template1_Instance29.jpg,IN12345670000,,Date: 14-Mar-13,Total Sum: 494.84
Template1_Instance42.jpg,IN12345670,,Date: 31-Dec-04,Total : 891.06
Template1_Instance37.jpg,IN18-N-94,,Total : 97.88,Total : 97.88
Template1_Instance31.jpg,INOGAAMFCO376K124,,Date: 01-Oct-09,Total Value: 1686.90
Template1_Instance35.jpg,IN12345670,,Date:: 08-Mar-98,Total Value: 935.35
Template1_Instance49.jpg,IN12345670,,Date: 06-Apr-05,Total Invoice No: 12345670
Template1_Instance45.jpg,IN12345670,,Date: 12-Dec-19,Total : 258
Template1_Instance51.jpg,IN12345607,,ID: 12345607,Final Value: 16-Oct-2020
Template1_Instance58.jpg,INSBININBB250,,Date: 14-Dec-2008,Total : 294.990
Template1_Instance54.jpg,IN12345664,,Key: 123438,Vendor: Amanda Gray
Template1_Instance55.jpg,123456700007,10-Aug-17,$27.00,kylewall kyle4d@sanders.com . Vendor: danielle-maryson@gmail.com TAX INVOICE Total TAX INVOICE
Template1_Instance6.jpg,12345670,09-Nov-14,610.54,"TD Ameritrade,"
Template1_Instance56.jpg,IN12345670,,Date: 15-Jul-20,Total Invoice: 468.50
Template1_Instance53.jpg,IN12345670,,Date: 27-Nov-11,Total Value: 778.99
Template1_Instance59.jpg,IN12345670,,Date: 01-Jan-2014 Total Date: 750.-,Vendor:
Template1_Instance60.jpg,IN12345670,,Date: 03-Aug-06,Total Weight: 412.60
Template1_Instance47.jpg,IN12345670,,Date: 14-Oct-10,Total : 538.66
Template1_Instance57.jpg,15715670,18-Jul-95,443.30,"EMS, Total"
Template1_Instance46.jpg,IN12345670,,Date: 13-Aug-01,Total Element: 12345607
Template1_Instance52.jpg,INOG-AAMFCO37670,,Date: 04-Jan-02,Date: 10-Dec-01
Template1_Instance48.jpg,IN12345670,,Date: 18-Nov-15,Total : 850.27
Template1_Instance5.jpg,IN16424,,23-Oct-2012,Date: 23-Oct-2012
Template1_Instance50.jpg,IN12345670,,Date: 29-Jun-02,Payment Date: 29-Apr-02
Template1_Instance63.jpg,IN12345670,,Date: 06-May-2001,Total : 332.76
Template1_Instance70.jpg,IN12345670,,Date: 02-Oct-2022,Total : 465.75
Template1_Instance73.jpg,IN12345670,,Date: 07-Jul-18,Total - $88.60
Template1_Instance65.jpg,IN14-A-15,,Date: 22-Jun-10,Total Invoice No:
Template1_Instance75.jpg,TAXINVOICE15-A-2011,,Date: 01-Apr-08,Totale: 437.76
Template1_Instance67.jpg,INOGAAMFCO376K124,,Date: 25-Jun-94,Total Quantity: 368.23
Template1_Instance74.jpg,IN12345670,,Date: 23-Feb-06,Total Invoice No: SBININBB250
Template1_Instance66.jpg,IN15-M-2020,,Date: 51 Invoice No: 16424,Indianapolis
Template1_Instance72.jpg,IN12345670,,Date: 27-Dec-17,Total :
Template1_Instance77.jpg,12345670,03-Nov-05,308.29,"AAMF, Inc -007-Au"
Template1_Instance7.jpg,IN12345670,,Date: 09-Nov-18,Inc.
Template1_Instance64.jpg,IN1234567000070007,,Vendor: ludmila-sep-2010,
Template1_Instance69.jpg,IN12345670,,Date: 22-Jun-2012,TAX: OG: OG@AAMFCO376K124
Template1_Instance61.jpg,IN11945727,,Date: 16-May-97,Total Invoice No: UL-00428
Template1_Instance71.jpg,IN12345670,,Date: 23-Mar-2017,Vendor: Invoice No: 12345656
Template1_Instance62.jpg,IN1234567000070007,,Date: 23-Aug-2011,Total : 767.53
Template1_Instance76.jpg,INOG-14829950,,Date: 02-Dec-2011,Total Date: 03-21-21
Template1_Instance68.jpg,IN12345670,,Date: 13-May-2006,Total Element: $4
Template1_Instance89.jpg,INVOICEDUEDATE12-M-93,,Total diciary: 28.08,Total TAX: 10.9
Template1_Instance86.jpg,IN1345670,,Date: 23-Apr-03,Total : 448.62
Template1_Instance79.jpg,IN12345670,,09-May-21,Invoice No: 12345670
Template1_Instance91.jpg,IN12345670,,Valid Date: 21-May-2019,Invoice No: SBININBB250
Template1_Instance82.jpg,IN13890915,,Date: 03-Jun-06,Total : 460.41
Template1_Instance93.jpg,IN1234567000070007,,Date: 16-Aug-93,Total Invoice Date: 20-Jun-2010
Template1_Instance87.jpg,IN12345670,,Date: 09-Apr-18,Total Total: 535.46
Template1_Instance78.jpg,INOGAAMFCO376K250,,Date: 09-Aug-11,Total Term: 05-Dec-11
Template1_Instance85.jpg,IN1245660,,Date: 15-Aug-2001,Total Total: 431.45
Template1_Instance90.jpg,IN12345670,,Date: 12-Apr-02,Total : 873.58
Template1_Instance8.jpg,IN1234567000070007,,Date: 22-Dec-98,Total - Amount: $81.47
Template1_Instance80.jpg,IN12345670,,Date: 23-Apr-11,Total Invoice No: 1178.87
Template1_Instance83.jpg,IN124345670,,entered on 21-Apr-2015,0: 42.42
Template1_Instance92.jpg,IN12345670,,Date: 13-Aug-2019,Total Expense: 277.91
Template1_Instance84.jpg,IN12345670,,Date: 01-Jun-2018,Total : 13-Jul-2001
Template1_Instance9.jpg,IN1234567000070007,,Date: 16-Oct-09,Total Invoice No: 12345670
Template1_Instance88.jpg,IN12345670,,Date: 21-Oct-2019,Total: 843.87
Template1_Instance81.jpg,12345670,31-Oct-1997,744.22,"MJP,"
Template1_Instance98.jpg,IN12345670,,Date: 28-Aug-05,Total DTP: 668.58
Template1_Instance94.jpg,IN12345670,,Date: 30-Jun-11,Total EBITDA: $38
Template1_Instance95.jpg,IN12345670,,Date: 10-Feb-09,Final Payment: 221.65
Template1_Instance99.jpg,IN12344547,,Date: 06-Dec-2000,Total Opinion: 65.41%
Template1_Instance96.jpg,IN12345670,,Date: 30-Oct-14,Date: Invoice No: 0064-004-04-0007-007
Template1_Instance97.jpg,IN12345670,,Date: 21-Oct-06,Total Invoice Amount: 89
Template2_Instance10.jpg,IN3312345678910221,,Date: 01-Apr-21,Vendor: Barnes
Template2_Instance0.jpg,IN3312345678910221,,Date: 23-Feb-14,Invoice No: 3312345967327
Template2_Instance1.jpg,IN2Y9M4-800,,Date: 27-Mar-08,Vendor: Barnes
Template2_Instance109.jpg,ININV16849390,,Date: 25-Dec-03,Total: 1162.55
Template2_Instance12.jpg,ININV77878385,,Date: 26-Aug-2004,Date: 26-Aug-2004
Template2_Instance11.jpg,IN3312345678910221,,Date: 13-Nov-99,Vendor: April Sherman
Template2_Instance110.jpg,IN3312345678910221,,Date: 15-Oct-96,Date: 15-Oct-96
Template2_Instance103.jpg,IN3312345678910221,,Date: 13-May-99,Total: 871.42
Template2_Instance102.jpg,IN3312345678910221,,Date: 07-Nov-2004,$: 50.40
Template2_Instance106.jpg,ININV1-46641,,Date: 11-Nov-05,Total: 1273
Template2_Instance115.jpg,IN2241-894,,Date: 29-Mar-13,Total : 586.24
Template2_Instance101.jpg,IN3312345678910221,,Date: 10-Feb-95,Invoice No: 5701-821
Template2_Instance112.jpg,IN3312345678910221,,Date: 09-Dec-2020,Date: 09-Dec-2019
Template2_Instance116.jpg,ININV56-660223,,Date: 14-May-08,Vendor: Barnes
Template2_Instance104.jpg,INA,,0312345678910221,Date: 18-Apr-94
Template2_Instance118.jpg,ININV73-01424,,Date: 26-Dec-2022,Total: 1266.64
Template2_Instance119.jpg,IN3312345678910221,,Date: 25-Feb-99,Total : 745.55
Template2_Instance111.jpg,1073-132,02-Jul-08,$6.29,"Barnes, Garcia and Martin"
Template2_Instance107.jpg,ININV83-58218,,Invoice No: 331234567891021,Date: 18-Jan-02
Template2_Instance100.jpg,IN331234567891021,,Date: 09-Dec-13,Vendor: Barnes
Template2_Instance120.jpg,ININV75415141,,Date: 21-Feb-11,5.00 - 5.00 - Nothing total - 5.00 - 5.00 - 5.00 - 5.00 - 0.00 - 5.00 - 5.00 - 5.00 - 5.00 - 5.00 - 5.00 - 5.00 - 5.00 -
Template2_Instance105.jpg,IN331234567891021,,Date: 25-Jun-95,Price: 1506.93
Template2_Instance117.jpg,IN3312345678910221,,Date: 23-May-2012,Total Invoice: 3312345678910221
Template2_Instance114.jpg,IN1662-250,,Date: 02-Jun-98,00: Af > Barnes
Template2_Instance113.jpg,I3312345678910221,,Date: 25-Jul-07,Invoice ID: 3312345
Template2_Instance108.jpg,ININV89073127,,Date: 17-Jun-13,Total : $388.72
Template2_Instance140.jpg,ININV45397361,,Date: 03-Jan-21,Total Invoice: 877.41
Template2_Instance123.jpg,ININV65-59648,,detail date: 12-Dec-18,fee: $36.55
Template2_Instance125.jpg,ININV67-53547,,Date: 04-Oct-23,Total Invoice: INV/67-53/547
Template2_Instance128.jpg,ININV21638475,,Date: 30-Dec-2007,Invoice No: 3312345678910221
Template2_Instance126.jpg,ININV82-93559,,dated: 22-Sep-2011,total value: 677.26
Template2_Instance139.jpg,IN331234567891021,,Date: 05-Mar-2014,Payment: $02.82
Template2_Instance134.jpg,IN3512345678910221,,Date: 24-Jul-97,Date: 68.67
Template2_Instance133.jpg,IN3Y2M20-834,,,Detail Description: Af > Barnes
Template2_Instance135.jpg,IN3312345678910221,,Date: 23-Dec-94,Date: 49.58
Template2_Instance132.jpg,ININV04-95503,,Invoice No: 331234567891021,Date: 29-Jun-08
Template2_Instance138.jpg,ININV70-63891021,,Date: INV/331234567891021,Vendor: Barnes
Template2_Instance136.jpg,INV/90-12/743,01-Oct-07,704.54,"Garcia, Garcia & Martin Invoice No: 33123456789,"
Template2_Instance13.jpg,ININV56-00,,INV/56-00/247,Date: 21-Sep-96
Template2_Instance121.jpg,IN0312345891021,,Date: 21-May-95,Total Invoice: 33123453
Template2_Instance127.jpg,ININV67838910221,,Date: 16-Apr-17,Invoice No: INV67831993
Template2_Instance129.jpg,ININV03461906,,Date: 02-Apr-2020,Invoice No: 3312345678910221
Template2_Instance122.jpg,IN1038-269,,Date: 25-Feb-2012,Total - $18.48
Template2_Instance124.jpg,IN3312345678910221,,Date: 21-Nov-05,Total Invoice: 33123456734344
Template2_Instance131.jpg,ININV75482400,,Date: 04-Apr-2017,Exhaust: 33123
Template2_Instance137.jpg,IN9736-411,,Date: 09-Dec-2006,Price: 460.15
Template2_Instance14.jpg,IN3312345678910221,,Date: 29-Jun-2008,Total: 277.20
Template2_Instance130.jpg,ININV60-54000,,Date: 07-Mar-02,Total : 338.51
Template2_Instance147.jpg,IN33123456710221,,Date: 17-Apr-95,Total : 251.14
Template2_Instance16.jpg,IN0308-387,,Date: 15-Sep-2022,Invoice No: 0308-387
Template2_Instance154.jpg,IN3312345678910221,,Date: 24-Feb-2019,Total : 89.80
Template2_Instance148.jpg,IN3312345678910221,,Date: 30-Dec-98,Date: 3312345678910221
Template2_Instance142.jpg,IN3312345678910221,,Date: 28-Feb-13,Price: 61.92
Template2_Instance157.jpg,IN3312345678910221,,Date: 29-Jul-98,Cost: 027
Template2_Instance149.jpg,IN3312345678910221,,Date: 14-Mar-93,Total Value: 908.11
Template2_Instance155.jpg,IN331234567891021,,Date: 21-Mar-2000,Total : 847.21
Template2_Instance150.jpg,IN3312345678910221,,Date: 14-Aug-2022,Invoice No: 33123123456789
Template2_Instance153.jpg,IN3312345678910221,,Date: 21-Apr-99,Date: 68.89
Template2_Instance146.jpg,ININV50-68780,,Date: 25-Jun-02,Total : 470.70
Template2_Instance145.jpg,IN3312345678910221,,Date: 18-Nov-1993,Payment Method: 3312339
Template2_Instance152.jpg,IN3312345678910221,,Date: 14-Sep-29,Total Ov: 415.7
Template2_Instance143.jpg,IN3312345678910221,,Date: 20-Aug-19,Vendor: Amanda Warner
Template2_Instance151.jpg,IN331234567891021,,Invoice No: 6Y2M90-406,Invoice No: 6Y2M90-406
Template2_Instance144.jpg,IN3312345678910221,,Date: 17-Feb-17-,Vendor: Barnes
Template2_Instance141.jpg,IN3312345678910221,,Date: 10-Jul-2014,Inc.
Template2_Instance158.jpg,IN3312345671021,,Date: 09-Feb-2015,Invoice No: 3312345672
Template2_Instance159.jpg,ININV73805022,,Date: 06-Oct-2018,Total: 1258.52
Template2_Instance156.jpg,INV33879872,21-Jul-2018,176.74,"Barnes, Garcia and Martin"
Template2_Instance15.jpg,IN3312345678910221,,Date: 18-Nov-08,Invoice No: 3312345894599
Template2_Instance175.jpg,ININV47355637,,Date: 04-Jun-96,Total : 861.43
Template2_Instance178.jpg,ININV26371128,,Date: 26-Nov-2019,Total : 73.71
Template2_Instance170.jpg,IN3312345678910221,,12-Jun-2011,payment method: Wednesday
Template2_Instance163.jpg,ININV74981373,,Date: 09-Dec-20 22,Invoice No: 3312345678910221
Template2_Instance176.jpg,ININV58-16012,,Date: 13-Jul-2017,Vendor: Barnes
Template2_Instance165.jpg,IN3312345678910221,,Date: 01-Jul-2019,Total : $55.46
Template2_Instance162.jpg,ININV90014595,,Date: 13-Mar-08,Total Payment: 1083.92
Template2_Instance164.jpg,ININV79999859,,Date: 05-Jan-2000,Total : 442.15
Template2_Instance179.jpg,IN33123456710221,,Date: 16-May-2005,Total : 669.96
Template2_Instance160.jpg,IN3312345678910221,,Date: 03-Jun-2011,006:00
Template2_Instance174.jpg,IN3312345678910221,,Date: 11-Aug-2019,Vendor: Jesse Mcclure '89088 Michael Wall North
Template2_Instance169.jpg,IN33M74-078,,Date: 28-Apr-2012,Vendor: Barnes
Template2_Instance161.jpg,3312345678910221,28-Jan-03,56.58,Charles Martin
Template2_Instance17.jpg,IN3312345678910221,,dated: 27-Nov-09,- $05.47
Template2_Instance166.jpg,IN7240-678,,Date: 20-Jun-04,Vendor: Greenville Martin
Template2_Instance173.jpg,ININV28-26751,,Date: 16-Aug-02,5:00
Template2_Instance171.jpg,IN33123456710221,,Date: 27-Feb-96,Vendor: We Environmental
Template2_Instance168.jpg,ININVO1479532,,Date: 08-Apr-2011,Date: 08.12.2011
Template2_Instance172.jpg,IN3312345678910221,,Invoice No: 6055-283,Date: 13-May-04
Template2_Instance167.jpg,ININV96172098,,Date: 27-Oct-16,'Current: 83.47
Template2_Instance177.jpg,IN3312345678910221,,Date: 25-May-05,Payment: 192.16
Template2_Instance186.jpg,IN5609-215,,Date: 26-Sep-2002,Date: 5609-215
Template2_Instance184.jpg,IN3312345678910221,,Date: 03-Mar-2014,Date: 396.07
Template2_Instance193.jpg,IN4253-390,,Date: 01-Dec-07,Invoice No: 4253-3989
Template2_Instance191.jpg,IN4852-212,,Date: 30-Oct-2022,Vendor: 331234567891021
Template2_Instance189.jpg,ININV93-0214,,Date: 10-May-2014,Total: 12.40
Template2_Instance183.jpg,ININVO1163765,,Date: 02-Feb-16,Payment: inappropriately 5.00
Template2_Instance19.jpg,INV/58-33/914,22-Aug-1999,93.45,"Barnes, Garcia and Martin"
Template2_Instance195.jpg,ININV28-74417,,Date: 03-Sep-2011,Total : 732.44
Template2_Instance196.jpg,IN3312345678910221,,Date: 30-Nov-16,Vendor: s7769
Template2_Instance185.jpg,IN3312345678910221,,Date: 20-Dec-2022,Payment Date: 20-Dec-2022
Template2_Instance182.jpg,ININV42077154,,Date: 27-Nov-18,Total TOTAL SUB: 323.82
Template2_Instance180.jpg,IN3312345678910221,,Date: 02-May-2018,Total : 249.50
Template2_Instance197.jpg,ININV18-06005D13-F-16,,Total : 899.54,Vendor: Barnes
Template2_Instance188.jpg,IN3312345678910221,,Date: 23-Aug-04,3: Af > Barnes
Template2_Instance181.jpg,INV/40-00/274,20-Jan-2010,103.24,"Barnes, Garcia and Martin"
